time, input_signal, output_signal
17.6,1,0.9999999382393866
17.7,1,0.999999944116686
17.8,1,0.9999999494346865
17.900000000000002,1,0.9999999542466123
18.,1,0.9999999586006229
18.1,1,0.9999999625402944
18.2,1,0.9999999661050567
18.3,1,0.9999999693305871
18.400000000000002,1,0.9999999722491676
18.5,1,0.9999999748900085
18.6,1,0.99999997727954
18.7,1,0.9999999794416777
18.8,1,0.9999999813980607
18.900000000000002,1,0.9999999831682693
19.,1,0.9999999847700203
19.1,1,0.9999999862193445
19.200000000000003,1,0.9999999875307473
19.3,1,0.9999999887173535
19.400000000000002,1,0.9999999897910393
19.5,1,0.9999999907625503
19.6,1,0.9999999916416099
19.700000000000003,1,0.9999999924370159
19.8,1,0.9999999931567289
19.900000000000002,1,0.9999999938079523
20.,1,0.9999999943972036
20.1,1,0.9999999949303802
20.200000000000003,1,0.9999999954128183
20.3,1,0.9999999958493463
20.400000000000002,1,0.9999999962443332
20.5,1,0.9999999966017322
20.6,1,0.9999999969251201
20.700000000000003,1,0.9999999972177336
20.8,1,0.9999999974825012
20.900000000000002,1,0.9999999977220729
21.,1,0.9999999979388464
21.1,1,0.9999999981349911
21.200000000000003,1,0.9999999983124701
21.3,1,0.9999999984730599
21.400000000000002,1,0.9999999986183674
21.5,1,0.9999999987498471
21.6,1,0.9999999988688149
21.700000000000003,1,0.9999999989764614
21.8,1,0.9999999990738639
21.900000000000002,1,0.9999999991619974
22.,1,0.999999999241744
22.1,1,0.9999999993139016
22.200000000000003,1,0.9999999993791925
22.3,1,0.9999999994382701
22.400000000000002,1,0.9999999994917258
22.5,1,0.9999999995400944
22.6,1,0.9999999995838602
22.700000000000003,1,0.9999999996234612
22.8,1,0.9999999996592936
22.900000000000002,1,0.999999999691716
23.,1,0.9999999997210532
23.1,1,0.9999999997475985
23.200000000000003,1,0.9999999997716177
23.3,1,0.9999999997933511
23.400000000000002,1,0.9999999998130163
23.5,1,0.9999999998308102
23.6,1,0.9999999998469108
23.700000000000003,1,0.9999999998614791
23.8,1,0.9999999998746611
23.900000000000002,1,0.9999999998865887
24.,1,0.9999999998973812
24.1,1,0.9999999999071467
24.200000000000003,1,0.9999999999159829
24.3,1,0.9999999999239781
24.400000000000002,1,0.9999999999312126
24.5,1,0.9999999999377586
24.6,1,0.9999999999436816
24.700000000000003,1,0.999999999949041
24.8,1,0.9999999999538904
24.900000000000002,1,0.9999999999582783
25.,1,0.9999999999622486
25.1,1,0.9999999999658412
25.200000000000003,1,0.9999999999690918
25.3,1,0.9999999999720331
25.400000000000002,1,0.9999999999746945
25.5,1,0.9999999999771026
25.6,1,0.9999999999792816
25.700000000000003,1,0.9999999999812532
25.8,1,0.9999999999830372
25.900000000000002,1,0.9999999999846515
26.,1,0.9999999999861121
26.1,1,0.9999999999874337
26.200000000000003,1,0.9999999999886295
26.3,1,0.9999999999897116
26.400000000000002,1,0.9999999999906907
26.5,1,0.9999999999915765
26.6,1,0.9999999999923781
26.700000000000003,1,0.9999999999931034
26.8,1,0.9999999999937598
26.900000000000002,1,0.9999999999943536
27.,1,0.9999999999948909
27.1,1,0.9999999999953771
27.200000000000003,1,0.999999999995817
27.3,1,0.9999999999962151
27.400000000000002,1,0.9999999999965753
27.5,1,0.9999999999969011
27.6,1,0.999999999997196
27.700000000000003,1,0.9999999999974629
27.8,1,0.9999999999977044
27.900000000000002,1,0.9999999999979228
28.,1,0.9999999999981205
28.1,1,0.9999999999982994
28.200000000000003,1,0.9999999999984611
28.3,1,0.9999999999986076
28.400000000000002,1,0.9999999999987401
28.5,1,0.99999999999886
28.6,1,0.9999999999989685
28.700000000000003,1,0.9999999999990666
28.8,1,0.9999999999991555
28.900000000000002,1,0.9999999999992358
29.,1,0.9999999999993086
29.1,1,0.9999999999993744
29.200000000000003,1,0.9999999999994339
29.3,1,0.9999999999994877
29.400000000000002,1,0.9999999999995365
29.5,1,0.9999999999995807
29.6,1,0.9999999999996205
29.700000000000003,1,0.9999999999996566
29.8,1,0.9999999999996894
29.900000000000002,1,0.9999999999997189
30.,1,0.9999999999997456
30.1,1,0.9999999999997699
30.200000000000003,1,0.9999999999997917
30.3,1,0.9999999999998116
30.400000000000002,1,0.9999999999998295
30.5,1,0.9999999999998457
30.6,1,0.9999999999998604
30.700000000000003,1,0.9999999999998737
30.8,1,0.9999999999998858
30.900000000000002,1,0.9999999999998965
31.,1,0.9999999999999064
31.1,1,0.9999999999999153
31.200000000000003,1,0.9999999999999234
31.3,1,0.9999999999999307
31.400000000000002,1,0.9999999999999373
31.5,1,0.9999999999999433
31.6,1,0.9999999999999486
31.700000000000003,1,0.9999999999999535
31.8,1,0.9999999999999579
31.900000000000002,1,0.9999999999999619
32.,1,0.9999999999999656
32.1,1,0.9999999999999688
32.2,1,0.9999999999999718
32.300000000000004,1,0.9999999999999745
32.4,1,0.9999999999999769
32.5,1,0.9999999999999791
32.6,1,0.9999999999999811
32.7,1,0.9999999999999829
32.800000000000004,1,0.9999999999999846
32.9,1,0.999999999999986
33.,1,0.9999999999999873
33.1,1,0.9999999999999886
33.2,1,0.9999999999999897
33.300000000000004,1,0.9999999999999906
33.4,1,0.9999999999999916
33.5,1,0.9999999999999923
33.6,1,0.999999999999993
33.7,1,0.9999999999999937
33.800000000000004,1,0.9999999999999943
33.9,1,0.9999999999999949
34.,1,0.9999999999999953
34.1,1,0.9999999999999958
34.2,1,0.9999999999999962
34.300000000000004,1,0.9999999999999966
34.4,1,0.9999999999999969
34.5,1,0.9999999999999972
34.6,1,0.9999999999999974
34.7,1,0.9999999999999977
34.800000000000004,1,0.9999999999999979
34.9,1,0.9999999999999981
35.,1,0.9999999999999983
35.1,1,0.9999999999999984
35.2,1,0.9999999999999986
35.300000000000004,1,0.9999999999999988
35.4,1,0.9999999999999989
35.5,1,0.999999999999999
35.6,1,0.9999999999999991
35.7,1,0.9999999999999991
35.800000000000004,1,0.9999999999999992
35.9,1,0.9999999999999993
36.,1,0.9999999999999993
36.1,1,0.9999999999999994
36.2,1,0.9999999999999994
36.300000000000004,1,0.9999999999999996
36.4,1,0.9999999999999996
36.5,1,0.9999999999999997
36.6,1,0.9999999999999997
36.7,1,0.9999999999999997
36.800000000000004,1,0.9999999999999997
36.9,1,0.9999999999999998
37.,1,0.9999999999999998
37.1,1,0.9999999999999998
37.2,1,0.9999999999999998
37.300000000000004,1,0.9999999999999998
37.4,1,0.9999999999999999
37.5,1,0.9999999999999999
37.6,1,0.9999999999999999
37.7,1,0.9999999999999999
37.800000000000004,1,0.9999999999999999
37.9,1,0.9999999999999999
38.,1,0.9999999999999999
38.1,1,0.9999999999999999
38.2,1,0.9999999999999999
38.300000000000004,1,0.9999999999999999
38.400000000000006,1,0.9999999999999999
38.5,1,1.
38.6,1,1.
38.7,1,1.
38.800000000000004,1,1.
38.900000000000006,1,1.
39.,1,1.
39.1,1,1.
39.2,1,1.
39.300000000000004,1,1.
39.400000000000006,1,1.
39.5,1,1.
39.6,1,1.
39.7,1,1.
39.800000000000004,1,1.
39.900000000000006,1,1.
40.,1,1.
40.1,1,1.
40.2,1,1.
40.300000000000004,1,1.
40.400000000000006,1,1.
40.5,1,1.
40.6,1,1.
40.7,1,1.
40.800000000000004,1,1.
40.900000000000006,1,1.
41.,1,1.
41.1,1,1.
41.2,1,1.
41.300000000000004,1,1.
41.400000000000006,1,1.
41.5,1,1.
41.6,1,1.
41.7,1,1.
41.800000000000004,1,1.
41.900000000000006,1,1.
42.,1,1.
42.1,1,1.
42.2,1,1.
42.300000000000004,1,1.
42.400000000000006,1,1.
42.5,1,1.
42.6,1,1.
42.7,1,1.
42.800000000000004,1,1.
42.900000000000006,1,1.
43.,1,1.
43.1,1,1.
43.2,1,1.
43.300000000000004,1,1.
43.400000000000006,1,1.
43.5,1,1.
43.6,1,1.
43.7,1,1.
43.800000000000004,1,1.
43.900000000000006,1,1.
44.,1,1.
44.1,1,1.
44.2,1,1.
44.300000000000004,1,1.
44.400000000000006,1,1.
44.5,1,1.
44.6,1,1.
44.7,1,1.
44.800000000000004,1,1.
44.900000000000006,1,1.
45.,1,1.
45.1,1,1.
45.2,1,1.
45.300000000000004,1,1.
45.400000000000006,1,1.
45.5,1,1.
45.6,1,1.
45.7,1,1.
45.800000000000004,1,1.
45.900000000000006,1,1.
46.,1,1.
46.1,1,1.
46.2,1,1.
46.300000000000004,1,1.
46.400000000000006,1,1.
46.5,1,1.
46.6,1,1.
46.7,1,1.
46.800000000000004,1,1.
46.900000000000006,1,1.
47.,1,1.
47.1,1,1.
47.2,1,1.
47.300000000000004,1,1.
47.400000000000006,1,1.
47.5,1,1.
47.6,1,1.
47.7,1,1.
47.800000000000004,1,1.
47.900000000000006,1,1.
48.,1,1.
48.1,1,1.
48.2,1,1.
48.300000000000004,1,1.
48.400000000000006,1,1.
48.5,1,1.
48.6,1,1.
48.7,1,1.
48.800000000000004,1,1.
48.900000000000006,1,1.
49.,1,1.
49.1,1,1.
49.2,1,1.
49.300000000000004,1,1.
49.400000000000006,1,1.
49.5,1,1.
49.6,1,1.
49.7,1,1.
49.800000000000004,1,1.
49.900000000000006,1,1.
50.,1,1.
50.1,1,1.
50.2,1,1.
50.300000000000004,1,1.
50.400000000000006,1,1.
50.5,1,1.
50.6,1,1.
50.7,1,1.
50.800000000000004,1,1.
50.900000000000006,1,1.
51.,1,1.
51.1,1,1.
51.2,1,1.
51.300000000000004,1,1.
51.400000000000006,1,1.
51.5,1,1.
51.6,1,1.
51.7,1,1.
51.800000000000004,1,1.
51.900000000000006,1,1.
52.,1,1.
52.1,1,1.
52.2,1,1.
52.300000000000004,1,1.
52.400000000000006,1,1.
52.5,1,1.
52.6,1,1.
52.7,1,1.
52.800000000000004,1,1.
52.900000000000006,1,1.
53.,1,1.
53.1,1,1.
53.2,1,1.
53.300000000000004,1,1.
53.400000000000006,1,1.
53.5,1,1.
53.6,1,1.
53.7,1,1.
53.800000000000004,1,1.
53.900000000000006,1,1.
54.,1,1.
54.1,1,1.
54.2,1,1.
54.300000000000004,1,1.
54.400000000000006,1,1.
54.5,1,1.
54.6,1,1.
54.7,1,1.
54.800000000000004,1,1.
54.900000000000006,1,1.
55.,1,1.
55.1,1,1.
55.2,1,1.
55.300000000000004,1,1.
55.400000000000006,1,1.
55.5,1,1.
55.6,1,1.
55.7,1,1.
55.800000000000004,1,1.
55.900000000000006,1,1.
56.,1,1.
56.1,1,1.
56.2,1,1.
56.300000000000004,1,1.
56.400000000000006,1,1.
56.5,1,1.
56.6,1,1.
56.7,1,1.
56.800000000000004,1,1.
56.900000000000006,1,1.
57.,1,1.
57.1,1,1.
57.2,1,1.
57.300000000000004,1,1.
57.400000000000006,1,1.
57.5,1,1.
57.6,1,1.
57.7,1,1.
57.800000000000004,1,1.
57.900000000000006,1,1.
58.,1,1.
58.1,1,1.
58.2,1,1.
58.300000000000004,1,1.
58.400000000000006,1,1.
58.5,1,1.
58.6,1,1.
58.7,1,1.
58.800000000000004,1,1.
58.900000000000006,1,1.
59.,1,1.
59.1,1,1.
59.2,1,1.
59.300000000000004,1,1.
59.400000000000006,1,1.
59.5,1,1.
59.6,1,1.
59.7,1,1.
59.800000000000004,1,1.
59.900000000000006,1,1.
60.,1,1.
60.1,1,1.
60.2,1,1.
60.300000000000004,1,1.
60.400000000000006,1,1.
60.5,1,1.
60.6,1,1.
60.7,1,1.
60.800000000000004,1,1.
60.900000000000006,1,1.
61.,1,1.
61.1,1,1.
61.2,1,1.
61.300000000000004,1,1.
61.400000000000006,1,1.
61.5,1,1.
61.6,1,1.
61.7,1,1.
61.800000000000004,1,1.
61.900000000000006,1,1.
62.,1,1.
62.1,1,1.
62.2,1,1.
62.300000000000004,1,1.
62.400000000000006,1,1.
62.5,1,1.
62.6,1,1.
62.7,1,1.
62.800000000000004,1,1.
62.900000000000006,1,1.
63.,1,1.
63.1,1,1.
63.2,1,1.
63.300000000000004,1,1.
63.400000000000006,1,1.
63.5,1,1.
63.6,1,1.
63.7,1,1.
63.800000000000004,1,1.
63.900000000000006,1,1.
64.,1,1.
64.10000000000001,1,1.
64.2,1,1.
64.30000000000001,1,1.
64.4,1,1.
64.5,1,1.
64.60000000000001,1,1.
64.7,1,1.
64.80000000000001,1,1.
64.9,1,1.
65.,1,1.
65.10000000000001,1,1.
65.2,1,1.
65.30000000000001,1,1.
65.4,1,1.
65.5,1,1.
65.60000000000001,1,1.
65.7,1,1.
65.80000000000001,1,1.
65.9,1,1.
66.,1,1.
66.10000000000001,1,1.
66.2,1,1.
66.30000000000001,1,1.
66.4,1,1.
66.5,1,1.
66.60000000000001,1,1.
66.7,1,1.
66.80000000000001,1,1.
66.9,1,1.
67.,1,1.
67.10000000000001,1,1.
67.2,1,1.
67.30000000000001,1,1.
67.4,1,1.
67.5,1,1.
67.60000000000001,1,1.
67.7,1,1.
67.80000000000001,1,1.
67.9,1,1.
68.,1,1.
68.10000000000001,1,1.
68.2,1,1.
68.30000000000001,1,1.
68.4,1,1.
68.5,1,1.
68.60000000000001,1,1.
68.7,1,1.
68.80000000000001,1,1.
68.9,1,1.
69.,1,1.
69.10000000000001,1,1.
69.2,1,1.
69.30000000000001,1,1.
69.4,1,1.
69.5,1,1.
69.60000000000001,1,1.
69.7,1,1.
69.80000000000001,1,1.
69.9,1,1.
70.,1,1.
70.10000000000001,1,1.
70.2,1,1.
70.30000000000001,1,1.
70.4,1,1.
70.5,1,1.
70.60000000000001,1,1.
70.7,1,1.
70.80000000000001,1,1.
70.9,1,1.
71.,1,1.
71.10000000000001,1,1.
71.2,1,1.
71.30000000000001,1,1.
71.4,1,1.
71.5,1,1.
71.60000000000001,1,1.
71.7,1,1.
71.80000000000001,1,1.
71.9,1,1.
72.,1,1.
72.10000000000001,1,1.
72.2,1,1.
72.30000000000001,1,1.
72.4,1,1.
72.5,1,1.
72.60000000000001,1,1.
72.7,1,1.
72.80000000000001,1,1.
72.9,1,1.
73.,1,1.
73.10000000000001,1,1.
73.2,1,1.
73.30000000000001,1,1.
73.4,1,1.
73.5,1,1.
73.60000000000001,1,1.
73.7,1,1.
73.80000000000001,1,1.
73.9,1,1.
74.,1,1.
74.10000000000001,1,1.
74.2,1,1.
74.30000000000001,1,1.
74.4,1,1.
74.5,1,1.
74.60000000000001,1,1.
74.7,1,1.
74.80000000000001,1,1.
74.9,1,1.
75.,1,1.
75.10000000000001,1,1.
75.2,1,1.
75.30000000000001,1,1.
75.4,1,1.
75.5,1,1.
75.60000000000001,1,1.
75.7,1,1.
75.80000000000001,1,1.
75.9,1,1.
76.,1,1.
76.10000000000001,1,1.
76.2,1,1.
76.30000000000001,1,1.
76.4,1,1.
76.5,1,1.
76.60000000000001,1,1.
76.7,1,1.
76.80000000000001,1,1.
76.9,1,1.
77.,1,1.
77.10000000000001,1,1.
77.2,1,1.
77.30000000000001,1,1.
77.4,1,1.
77.5,1,1.
77.60000000000001,1,1.
77.7,1,1.
77.80000000000001,1,1.
77.9,1,1.
78.,1,1.
78.10000000000001,1,1.
78.2,1,1.
78.30000000000001,1,1.
78.4,1,1.
78.5,1,1.
78.60000000000001,1,1.
78.7,1,1.
78.80000000000001,1,1.
78.9,1,1.
79.,1,1.
79.10000000000001,1,1.
79.2,1,1.
79.30000000000001,1,1.
79.4,1,1.
79.5,1,1.
79.60000000000001,1,1.
79.7,1,1.
79.80000000000001,1,1.
79.9,1,1.
80.,1,1.
80.10000000000001,1,1.
80.2,1,1.
80.30000000000001,1,1.
80.4,1,1.
80.5,1,1.
80.60000000000001,1,1.
80.7,1,1.
80.80000000000001,1,1.
80.9,1,1.
81.,1,1.
81.10000000000001,1,1.
81.2,1,1.
81.30000000000001,1,1.
81.4,1,1.
81.5,1,1.
81.60000000000001,1,1.
81.7,1,1.
81.80000000000001,1,1.
81.9,1,1.
82.,1,1.
82.10000000000001,1,1.
82.2,1,1.
82.30000000000001,1,1.
82.4,1,1.
82.5,1,1.
82.60000000000001,1,1.
82.7,1,1.
82.80000000000001,1,1.
82.9,1,1.
83.,1,1.
83.10000000000001,1,1.
83.2,1,1.
83.30000000000001,1,1.
83.4,1,1.
83.5,1,1.
83.6,1,1.
83.7,1,1.
83.80000000000001,1,1.
83.9,1,1.
84.,1,1.
84.1,1,1.
84.2,1,1.
84.30000000000001,1,1.
84.4,1,1.
84.5,1,1.
84.6,1,1.
84.7,1,1.
84.80000000000001,1,1.
84.9,1,1.
85.,1,1.
85.1,1,1.
85.2,1,1.
85.30000000000001,1,1.
85.4,1,1.
85.5,1,1.
85.6,1,1.
85.7,1,1.
85.80000000000001,1,1.
85.9,1,1.
86.,1,1.
86.1,1,1.
86.2,1,1.
86.30000000000001,1,1.
86.4,1,1.
86.5,1,1.
86.6,1,1.
86.7,1,1.
86.80000000000001,1,1.
86.9,1,1.
87.,1,1.
87.1,1,1.
87.2,1,1.
87.30000000000001,1,1.
87.4,1,1.
87.5,1,1.
87.6,1,1.
87.7,1,1.
87.80000000000001,1,1.
87.9,1,1.
88.,1,1.
88.1,1,1.
88.2,1,1.
88.30000000000001,1,1.
88.4,1,1.
88.5,1,1.
88.6,1,1.
88.7,1,1.
88.80000000000001,1,1.
88.9,1,1.
89.,1,1.
89.1,1,1.
89.2,1,1.
89.30000000000001,1,1.
89.4,1,1.
89.5,1,1.
89.60000000000001,1,1.
89.7,1,1.
89.80000000000001,1,1.
89.9,1,1.
90.,1,1.
90.10000000000001,1,1.
90.2,1,1.
90.30000000000001,1,1.
90.4,1,1.
90.5,1,1.
90.60000000000001,1,1.
90.7,1,1.
90.80000000000001,1,1.
90.9,1,1.
91.,1,1.
91.10000000000001,1,1.
91.2,1,1.
91.30000000000001,1,1.
91.4,1,1.
91.5,1,1.
91.60000000000001,1,1.
91.7,1,1.
91.80000000000001,1,1.
91.9,1,1.
92.,1,1.
92.10000000000001,1,1.
92.2,1,1.
92.30000000000001,1,1.
92.4,1,1.
92.5,1,1.
92.60000000000001,1,1.
92.7,1,1.
92.80000000000001,1,1.
92.9,1,1.
93.,1,1.
93.10000000000001,1,1.
93.2,1,1.
93.30000000000001,1,1.
93.4,1,1.
93.5,1,1.
93.60000000000001,1,1.
93.7,1,1.
93.80000000000001,1,1.
93.9,1,1.
94.,1,1.
94.10000000000001,1,1.
94.2,1,1.
94.30000000000001,1,1.
94.4,1,1.
94.5,1,1.
94.60000000000001,1,1.
94.7,1,1.
94.80000000000001,1,1.
94.9,1,1.
95.,1,1.
95.10000000000001,1,1.
95.2,1,1.
95.30000000000001,1,1.
95.4,1,1.
95.5,1,1.
95.60000000000001,1,1.
95.7,1,1.
95.80000000000001,1,1.
95.9,1,1.
96.,1,1.
96.10000000000001,1,1.
96.2,1,1.
96.30000000000001,1,1.
96.4,1,1.
96.5,1,1.
96.60000000000001,1,1.
96.7,1,1.
96.80000000000001,1,1.
96.9,1,1.
97.,1,1.
97.10000000000001,1,1.
97.2,1,1.
97.30000000000001,1,1.
97.4,1,1.
97.5,1,1.
97.60000000000001,1,1.
97.7,1,1.
97.80000000000001,1,1.
97.9,1,1.
98.,1,1.
98.10000000000001,1,1.
98.2,1,1.
98.30000000000001,1,1.
98.4,1,1.
98.5,1,1.
98.60000000000001,1,1.
98.7,1,1.
98.80000000000001,1,1.
98.9,1,1.
99.,1,1.
99.10000000000001,1,1.
99.2,1,1.
99.30000000000001,1,1.
99.4,1,1.
99.5,1,1.
99.60000000000001,1,1.
99.7,1,1.
99.80000000000001,1,1.
99.9,1,1.
100.,1,1.
100.10000000000001,1,1.
100.2,1,1.
100.30000000000001,1,1.
100.4,1,1.
100.5,1,1.
100.60000000000001,1,1.
100.7,1,1.
100.80000000000001,1,1.
100.9,1,1.
101.,0,1.
101.10000000000001,0,0.9048374180359519
101.2,0,0.8187307530779795
101.30000000000001,0,0.7408182206817094
101.4,0,0.6703200460356354
101.5,0,0.6065306597126334
101.60000000000001,0,0.5488116360940217
101.7,0,0.4965853037914081
101.80000000000001,0,0.44932896411721646
101.9,0,0.4065696597405968
102.,0,0.36787944117144233
102.10000000000001,0,0.3328710836980767
102.2,0,0.3011942119122013
102.30000000000001,0,0.27253179303400943
102.4,0,0.24659696394160502
102.5,0,0.2231301601484298
102.60000000000001,0,0.2018965179946537
102.7,0,0.18268352405273414
102.80000000000001,0,0.16529888822158467
102.9,0,0.1495686192226342
103.,0,0.1353352832366127
103.10000000000001,0,0.12245642825298086
103.2,0,0.11080315836233356
103.30000000000001,0,0.10025884372280258
103.4,0,0.09071795328941201
103.5,0,0.08208499862389884
103.60000000000001,0,0.07427357821433322
103.7,0,0.06720551273974962
103.80000000000001,0,0.060810062625217265
103.9,0,0.05502322005640692
104.,0,0.04978706836786395
104.10000000000001,0,0.045049202393557364
104.2,0,0.04076220397836605
104.30000000000001,0,0.036883167401239536
104.4,0,0.03337326996032586
104.5,0,0.03019738342231848
104.60000000000001,0,0.02732372244729231
104.7,0,0.024723526470339374
104.80000000000001,0,0.022370771856165317
104.9,0,0.020241911445804228
105.,0,0.01831563888873422
105.10000000000001,0,0.016572675401761106
105.2,0,0.014995576820477696
105.30000000000001,0,0.013568559012200776
105.4,0,0.01227733990306834
105.5,0,0.011108996538242266
105.60000000000001,0,0.01005183574463353
105.7,0,0.009095277101695776
105.80000000000001,0,0.008229747049019909
105.9,0,0.007446583070924273
106.,0,0.006737946999085476
106.10000000000001,0,0.0060967465655156206
106.2,0,0.005516564420760761
106.30000000000001,0,0.0049915939069101745
106.4,0,0.004516580942612647
106.5,0,0.004086771438464032
106.60000000000001,0,0.003697863716482952
106.7,0,0.003345965457471234
106.80000000000001,0,0.003027554745375749
106.9,0,0.0027394448187683107
107.,0,0.0024787521766663767
107.10000000000001,0,0.002242867719485786
107.2,0,0.0020294306362956815
107.30000000000001,0,0.0018363047770288965
107.4,0,0.0016615572731739636
107.5,0,0.0015034391929775737
107.60000000000001,0,0.00136036803754791
107.7,0,0.0012309119026734372
107.80000000000001,0,0.001113775147844831
107.9,0,0.0010077854290485577
108.,0,0.000911881965554473
108.10000000000001,0,0.0008251049232659291
108.2,0,0.0007465858083767207
108.30000000000001,0,0.0006755387751938846
108.4,0,0.0006112527611296104
108.5,0,0.0005530843701477828
